time,tics,rev,speed
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264138,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264139,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264140,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264141,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264142,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264143,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264144,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
6264145,0,0,0.000000
