time, tics, freq
35.1812,11571,0.0006973568802
35.1812,11571,0.0006973568802
35.1844,11572,0.0006973568802
35.186,11572,0.0006973568802
35.186,11572,0.0006973568802
35.1892,11569,0.0006973568802
35.1892,11569,0.0006973568802
35.1908,11570,0.0006973568802
35.1972,11570,0.0006973568802
35.202,11569,0.0006973568802
35.202,11569,0.0006973568802
35.202,11570,0.0006973568802
35.2036,11569,0.0006973568802
35.2051,11570,0.0006973568802
35.2083,11570,0.0006973568802
35.2083,11570,0.0006973568802
35.209984,11570,0.0006973568802
35.211,11570,0.0006973568802
35.211,11570,0.0006973568802
35.211,11570,0.0006973568802
35.213,11571,0.0006973568802
35.213,11571,0.0006973568802
35.2148,11570,0.0006973568802
35.2164,11570,0.0006973568802
35.2196,11570,0.0006973568802
35.2196,11570,0.0006973568802
35.2228,11570,0.0006973568802
35.2228,11570,0.0006973568802
35.226,11569,0.0006973568802
35.2292,11569,0.0006973568802
35.2308,11569,0.0006973568802
35.2308,11569,0.0006973568802
35.2339,11568,0.0006973568802
35.2355,11567,0.0006973568802
35.2371,11568,0.0006973568802
35.2403,11568,0.0006973568802
35.2403,11568,0.0006973568802
35.2419,11568,0.0006973568802
35.2419,11568,0.0006973568802
35.2435,11568,0.0006973568802
35.2435,11568,0.0006973568802
35.2451,11568,0.0006973568802
35.2467,11568,0.0006973568802
35.2499,11567,0.0006973568802
35.2515,11566,0.0006973568802
35.2531,11566,0.0006973568802
35.2579,11566,0.0006973568802
35.261,11565,0.0006973568802
35.261,11565,0.0006973568802
35.2626,11566,0.0006973568802
35.2642,11565,0.0006973568802
35.2658,11565,0.0006973568802
35.269,11564,0.0006973568802
35.269,11564,0.0006973568802
35.269,11564,0.0006973568802
35.2706,11565,0.0006973568802
35.2706,11565,0.0006973568802
35.2722,11565,0.0006973568802
35.2738,11565,0.0006973568802
35.2754,11565,0.0006973568802
35.2754,11565,0.0006973568802
35.277,11565,0.0006973568802
35.277,11564,0.0006973568802
35.2802,11565,0.0006973568802
35.2818,11564,0.0006973568802
35.2834,11565,0.0006973568802
35.2881,11565,0.0006973568802
35.2929,11565,0.0006973568802
35.2945,11564,0.0006973568802
35.2961,11565,0.0006973568802
35.2977,11565,0.0006973568802
35.2993,11565,0.0006973568802
35.2993,11565,0.0006973568802
35.3041,11564,0.0006973568802
35.3057,11564,0.0006973568802
35.3073,11564,0.0006973568802
35.3153,11563,0.0006973568802
35.3153,11563,0.0006973568802
35.3185,11561,0.0006973568802
35.3185,11561,0.0006973568802
35.3217,11561,0.0006973568802
35.3217,11561,0.0006973568802
35.3233,11560,0.0006973568802
35.3233,11560,0.0006973568802
35.3265,11559,0.0006973568802
35.3297,11558,0.0006973568802
35.3408,11557,0.0006973568802
35.3408,11557,0.0006973568802
35.3424,11558,0.0006973568802
35.344,11557,0.0006973568802
35.3456,11556,0.0006973568802
35.3488,11557,0.0006973568802
35.352,11556,0.0006973568802
35.352,11555,0.0006973568802
35.3536,11555,0.0006973568802
35.3536,11555,0.0006973568802
35.3552,11555,0.0006973568802
35.3568,11556,0.0006973568802
35.3584,11557,0.0006973568802
35.36,11557,0.0006973568802
35.36,11557,0.0006973568802
35.36,11557,0.0006973568802
35.36,11557,0.0006973568802
35.3616,11557,0.0006973568802
35.3632,11556,0.0006973568802
35.364,11557,0.0006973568802
35.3664,11556,0.0006973568802
35.368,11556,0.0006973568802
35.3727,11557,0.0006973568802
35.3759,11556,0.0006973568802
35.3759,11556,0.0006973568802
35.3775,11556,0.0006973568802
35.3775,11556,0.0006973568802
35.3839,11557,0.0006973568802
35.3839,11557,0.0006973568802
35.3967,11559,0.0006973568802
35.3967,11559,0.0006973568802
35.399,11559,0.0006973568802
35.399,11559,0.0006973568802
35.399,11559,0.0006973568802
35.4014,11559,0.0006973568802
35.4046,11558,0.0006973568802
35.409,11559,0.0006973568802
35.411,11560,0.0006973568802
35.411,11560,0.0006973568802
35.4158,11561,0.0006973568802
35.4174,11561,0.0006973568802
35.4174,11561,0.0006973568802
35.419,11560,0.0006973568802
35.419,11560,0.0006973568802
35.4206,11561,0.0006973568802
35.4221,11561,0.0006973568802
35.427,11561,0.0006973568802
35.427,11561,0.0006973568802
35.4333,11561,0.0006973568802
35.4349,11562,0.0006973568802
35.4381,11562,0.0006973568802
35.4413,11563,0.0006973568802
35.4429,11563,0.0006973568802
35.4445,11563,0.0006973568802
35.4477,11563,0.0006973568802
35.4509,11562,0.0006973568802
35.4525,11561,0.0006973568802
35.4574,11561,0.0006973568802
35.4574,11561,0.0006973568802
35.459,11561,0.0006973568802
35.459,11561,0.0006973568802
35.4622,11561,0.0006973568802
35.4622,11561,0.0006973568802
35.4653,11562,0.0006973568802
35.4653,11562,0.0006973568802
35.4669,11562,0.0006973568802
35.4669,11562,0.0006973568802
35.4717,11562,0.0006973568802
35.4733,11562,0.0006973568802
35.4749,11563,0.0006973568802
35.4781,11563,0.0006973568802
35.4797,11564,0.0006973568802
35.4813,11563,0.0006973568802
35.4829,11563,0.0006973568802
35.484,11562,0.0006973568802
35.484,11562,0.0006973568802
35.484,11562,0.0006973568802
35.484,11563,0.0006973568802
35.484,11563,0.0006973568802
35.4877,11563,0.0006973568802
35.4877,11563,0.0006973568802
35.4893,11562,0.0006973568802
35.4909,11562,0.0006973568802
35.4925,11562,0.0006973568802
35.4925,11562,0.0006973568802
35.4957,11563,0.0006973568802
35.4957,11563,0.0006973568802
35.4973,11563,0.0006973568802
35.5005,11564,0.0006973568802
35.5005,11564,0.0006973568802
35.5036,11563,0.0006973568802
35.5036,11563,0.0006973568802
35.5053,11564,0.0006973568802
35.506,11564,0.0006973568802
35.51,11563,0.0006973568802
35.51,11563,0.0006973568802
35.51,11563,0.0006973568802
35.51,11563,0.0006973568802
35.51,11563,0.0006973568802
35.5117,11563,0.0006973568802
35.5133,11562,0.0006973568802
35.5149,11562,0.0006973568802
35.518,11562,0.0006973568802
35.518,11562,0.0006973568802
35.5276,11562,0.0006973568802
35.5292,11562,0.0006973568802
35.5292,11562,0.0006973568802
35.534,11564,0.0006973568802
35.534,11564,0.0006973568802
35.534,11564,0.0006973568802
35.5356,11564,0.0006973568802
35.5356,11564,0.0006973568802
35.537,11564,0.0006973568802
35.537,11564,0.0006973568802
35.5388,11563,0.0006973568802
35.5404,11563,0.0006973568802
35.542,11562,0.0006973568802
35.5452,11563,0.0006973568802
35.5468,11562,0.0006973568802
35.5468,11562,0.0006973568802
35.5499,11562,0.0006973568802
35.5531,11563,0.0006973568802
35.5547,11563,0.0006973568802
35.5547,11563,0.0006973568802
35.5563,11564,0.0006973568802
35.5611,11562,0.0006973568802
35.5611,11562,0.0006973568802
35.5643,11563,0.0006973568802
35.5675,11562,0.0006973568802
35.57,11563,0.0006973568802
35.57,11563,0.0006973568802
35.57,11562,0.0006973568802
35.5723,11562,0.0006973568802
35.5723,11562,0.0006973568802
35.573,11562,0.0006973568802
35.573,11562,0.0006973568802
35.5802,11563,0.0006973568802
35.5802,11563,0.0006973568802
35.5818,11562,0.0006973568802
35.5834,11563,0.0006973568802
35.5834,11563,0.0006973568802
35.585,11563,0.0006973568802
35.585,11563,0.0006973568802
35.585,11563,0.0006973568802
35.5866,11563,0.0006973568802
35.5898,11563,0.0006973568802
35.5898,11563,0.0006973568802
35.5914,11562,0.0006973568802
35.593,11561,0.0006973568802
35.5962,11561,0.0006973568802
35.5978,11561,0.0006973568802
35.5978,11561,0.0006973568802
35.6026,11561,0.0006973568802
35.6026,11561,0.0006973568802
35.6057,11561,0.0006973568802
35.608988,11560,0.0006973568802
35.6105,11559,0.0006973568802
35.6105,11559,0.0006973568802
35.6121,11559,0.0006973568802
35.6121,11559,0.0006973568802
35.6137,11559,0.0006973568802
35.6153,11558,0.0006973568802
35.6169,11558,0.0006973568802
35.6201,11558,0.0006973568802
35.6217,11558,0.0006973568802
35.6233,11557,0.0006973568802
35.6233,11557,0.0006973568802
35.6265,11558,0.0006973568802
35.6281,11559,0.0006973568802
35.6281,11559,0.0006973568802
35.634,11556,0.0006973568802
35.6392,11555,0.0006973568802
35.644,11555,0.0006973568802
35.6488,11556,0.0006973568802
35.6504,11557,0.0006973568802
35.6504,11557,0.0006973568802
35.6552,11554,0.0006973568802
35.6568,11552,0.0006973568802
35.6584,11552,0.0006973568802
35.66,11552,0.0006973568802
35.66,11552,0.0006973568802
35.66,11553,0.0006973568802
35.6632,11552,0.0006973568802
35.6664,11553,0.0006973568802
35.6664,11553,0.0006973568802
35.6696,11552,0.0006973568802
35.6727,11552,0.0006973568802
35.6743,11553,0.0006973568802
35.6743,11553,0.0006973568802
35.6791,11554,0.0006973568802
35.6807,11554,0.0006973568802
35.6807,11554,0.0006973568802
35.6839,11554,0.0006973568802
35.6871,11555,0.0006973568802
35.6887,11555,0.0006973568802
35.6903,11554,0.0006973568802
35.691,11554,0.0006973568802
35.6935,11555,0.0006973568802
35.7,11555,0.0006973568802
35.7,11555,0.0006973568802
35.7,11555,0.0006973568802
35.7,11555,0.0006973568802
35.7,11554,0.0006973568802
35.7,11555,0.0006973568802
35.7,11555,0.0006973568802
35.7,11555,0.0006973568802
35.7,11554,0.0006973568802
35.7015,11554,0.0006973568802
35.7015,11554,0.0006973568802
35.7047,11554,0.0006973568802
35.7063,11555,0.0006973568802
35.7063,11555,0.0006973568802
35.7079,11555,0.0006973568802
35.7079,11555,0.0006973568802
35.7159,11555,0.0006973568802
35.7159,11555,0.0006973568802
35.7207,11553,0.0006973568802
35.7223,11553,0.0006973568802
35.7223,11553,0.0006973568802
35.7271,11553,0.0006973568802
35.7287,11552,0.0006973568802
35.7287,11552,0.0006973568802
35.7303,11553,0.0006973568802
35.7334,11552,0.0006973568802
35.7334,11552,0.0006973568802
35.735,11551,0.0006973568802
35.7366,11551,0.0006973568802
35.7382,11551,0.0006973568802
35.746,11552,0.0006973568802
35.7494,11551,0.0006973568802
35.7494,11551,0.0006973568802
35.751,11552,0.0006973568802
35.759,11553,0.0006973568802
35.759,11553,0.0006973568802
35.7622,11552,0.0006973568802
35.7622,11552,0.0006973568802
35.7638,11553,0.0006973568802
35.7654,11552,0.0006973568802
35.767,11552,0.0006973568802
35.767,11552,0.0006973568802
35.767,11552,0.0006973568802
35.7717,11553,0.0006973568802
35.773,11553,0.0006973568802
35.773,11553,0.0006973568802
35.7749,11553,0.0006973568802
35.7749,11553,0.0006973568802
35.7781,11553,0.0006973568802
35.781,11553,0.0006973568802
35.781,11553,0.0006973568802
35.781,11553,0.0006973568802
35.784,11553,0.0006973568802
35.784,11553,0.0006973568802
35.784,11553,0.0006973568802
35.7861,11552,0.0006973568802
35.7861,11552,0.0006973568802
35.7877,11552,0.0006973568802
35.7877,11552,0.0006973568802
35.7925,11551,0.0006973568802
35.7925,11551,0.0006973568802
35.7941,11550,0.0006973568802
35.7957,11551,0.0006973568802
35.7957,11551,0.0006973568802
35.7973,11551,0.0006973568802
35.8004,11551,0.0006973568802
35.802,11551,0.0006973568802
35.802,11551,0.0006973568802
35.8052,11551,0.0006973568802
35.8052,11551,0.0006973568802
35.8068,11551,0.0006973568802
35.8068,11551,0.0006973568802
35.8084,11551,0.0006973568802
35.81,11551,0.0006973568802
35.81,11551,0.0006973568802
35.81,11552,0.0006973568802
35.8116,11552,0.0006973568802
35.813,11552,0.0006973568802
35.8164,11552,0.0006973568802
35.818,11553,0.0006973568802
35.8196,11553,0.0006973568802
35.8227,11553,0.0006973568802
35.8227,11553,0.0006973568802
35.8243,11553,0.0006973568802
35.8275,11553,0.0006973568802
35.8307,11554,0.0006973568802
35.8323,11554,0.0006973568802
35.8323,11554,0.0006973568802
35.8355,11554,0.0006973568802
35.8355,11554,0.0006973568802
35.8371,11554,0.0006973568802
35.8387,11554,0.0006973568802
35.8387,11554,0.0006973568802
35.841,11555,0.0006973568802
35.841,11555,0.0006973568802
35.841,11555,0.0006973568802
35.843,11554,0.0006973568802
35.8451,11554,0.0006973568802
35.8467,11554,0.0006973568802
35.853,11553,0.0006973568802
35.853,11553,0.0006973568802
35.853,11553,0.0006973568802
35.8546,11553,0.0006973568802
35.856,11553,0.0006973568802
35.856,11553,0.0006973568802
35.8578,11553,0.0006973568802
35.8594,11554,0.0006973568802
35.861,11553,0.0006973568802
35.861,11553,0.0006973568802
35.8626,11553,0.0006973568802
35.8658,11552,0.0006973568802
35.8658,11552,0.0006973568802
35.8706,11552,0.0006973568802
35.8754,11552,0.0006973568802
35.877,11551,0.0006973568802
35.877,11551,0.0006973568802
35.877,11551,0.0006973568802
35.877,11551,0.0006973568802
35.8881,11552,0.0006973568802
35.889,11552,0.0006973568802
35.8913,11552,0.0006973568802
35.8913,11552,0.0006973568802
35.8961,11553,0.0006973568802
35.897,11553,0.0006973568802
35.9009,11552,0.0006973568802
35.905,11552,0.0006973568802
35.905,11552,0.0006973568802
35.9073,11553,0.0006973568802
35.9073,11553,0.0006973568802
35.9089,11553,0.0006973568802
35.9089,11553,0.0006973568802
35.9121,11553,0.0006973568802
35.9121,11553,0.0006973568802
35.9201,11553,0.0006973568802
35.921713,11553,0.0006973568802
35.9264,11554,0.0006973568802
35.928,11554,0.0006973568802
35.928,11554,0.0006973568802
35.9296,11553,0.0006973568802
35.9296,11553,0.0006973568802
35.9312,11553,0.0006973568802
35.9328,11553,0.0006973568802
35.936,11553,0.0006973568802
35.936,11553,0.0006973568802
35.936,11552,0.0006973568802
35.9393,11552,0.0006973568802
35.9425,11552,0.0006973568802
35.9441,11551,0.0006973568802
35.9473,11551,0.0006973568802
35.952,11549,0.0006973568802
35.952,11549,0.0006973568802
35.952,11549,0.0006973568802
35.953,11549,0.0006973568802
35.953,11549,0.0006973568802
35.953,11549,0.0006973568802
35.9568,11548,0.0006973568802
35.9584,11549,0.0006973568802
35.9584,11549,0.0006973568802
35.96,11547,0.0006973568802
35.96,11547,0.0006973568802
35.96,11547,0.0006973568802
35.96,11547,0.0006973568802
35.9616,11547,0.0006973568802
35.963,11547,0.0006973568802
35.9648,11548,0.0006973568802
35.9648,11548,0.0006973568802
35.9664,11548,0.0006973568802
35.968,11548,0.0006973568802
35.9696,11548,0.0006973568802
35.9712,11547,0.0006973568802
35.9728,11547,0.0006973568802
35.977,11547,0.0006973568802
35.977,11548,0.0006973568802
35.9792,11547,0.0006973568802
35.9807,11548,0.0006973568802
35.9807,11548,0.0006973568802
35.9823,11549,0.0006973568802
35.9839,11548,0.0006973568802
35.9839,11548,0.0006973568802
35.985,11548,0.0006973568802
35.985,11548,0.0006973568802
35.985,11549,0.0006973568802
35.9871,11549,0.0006973568802
35.9887,11549,0.0006973568802
35.9887,11549,0.0006973568802
35.9903,11548,0.0006973568802
35.9935,11548,0.0006973568802
35.9935,11548,0.0006973568802
35.9951,11547,0.0006973568802
35.9967,11547,0.0006973568802
35.9983,11547,0.0006973568802
35.9983,11547,0.0006973568802
36.0015,11547,0.0006973568802
36.0015,11547,0.0006973568802
36.0031,11546,0.0006973568802
36.0047,11546,0.0006973568802
36.0063,11547,0.0006973568802
36.0095,11546,0.0006973568802
36.0111,11546,0.0006973568802
36.0142,11546,0.0006973568802
36.0142,11546,0.0006973568802
36.0158,11546,0.0006973568802
36.0174,11547,0.0006973568802
36.0174,11547,0.0006973568802
36.019,11547,0.0006973568802
36.019,11547,0.0006973568802
36.019,11547,0.0006973568802
36.0302,11546,0.0006973568802
36.0366,11544,0.0006973568802
36.038,11544,0.0006973568802
36.038,11544,0.0006973568802
36.0478,11543,0.0006973568802
36.0478,11543,0.0006973568802
36.0494,11542,0.0006973568802
36.0494,11542,0.0006973568802
36.0509,11541,0.0006973568802
36.0509,11541,0.0006973568802
36.0525,11541,0.0006973568802
36.0525,11541,0.0006973568802
36.0573,11541,0.0006973568802
36.0589,11542,0.0006973568802
36.0589,11542,0.0006973568802
36.0605,11541,0.0006973568802
36.0637,11541,0.0006973568802
36.0653,11541,0.0006973568802
36.066,11541,0.0006973568802
36.066,11541,0.0006973568802
36.066,11541,0.0006973568802
36.0717,11541,0.0006973568802
36.0717,11541,0.0006973568802
36.0733,11540,0.0006973568802
36.0733,11540,0.0006973568802
36.0765,11541,0.0006973568802
36.0828,11540,0.0006973568802
36.084,11540,0.0006973568802
36.084,11540,0.0006973568802
36.084,11540,0.0006973568802
36.0908,11539,0.0006973568802
36.0908,11539,0.0006973568802
36.094,11539,0.0006973568802
36.094,11539,0.0006973568802
36.0956,11539,0.0006973568802
36.0972,11540,0.0006973568802
36.1,11541,0.0006973568802
36.1,11541,0.0006973568802
36.1,11540,0.0006973568802
36.1004,11541,0.0006973568802
36.1004,11541,0.0006973568802
36.102,11540,0.0006973568802
36.108,11539,0.0006973568802
36.108,11539,0.0006973568802
36.11,11539,0.0006973568802
36.11,11539,0.0006973568802
36.11,11539,0.0006973568802
36.11,11539,0.0006973568802
36.1116,11539,0.0006973568802
36.1163,11537,0.0006973568802
36.1179,11536,0.0006973568802
36.1179,11536,0.0006973568802
36.1195,11536,0.0006973568802
36.1195,11536,0.0006973568802
36.1227,11537,0.0006973568802
36.1243,11537,0.0006973568802
36.125,11537,0.0006973568802
36.125,11537,0.0006973568802
36.125,11537,0.0006973568802
36.125,11537,0.0006973568802
36.1275,11537,0.0006973568802
36.1291,11537,0.0006973568802
36.132,11535,0.0006973568802
36.132,11535,0.0006973568802
36.132,11535,0.0006973568802
36.1355,11535,0.0006973568802
36.1371,11535,0.0006973568802
36.1403,11535,0.0006973568802
36.1403,11535,0.0006973568802
36.1419,11535,0.0006973568802
36.1435,11536,0.0006973568802
36.145,11536,0.0006973568802
36.1466,11537,0.0006973568802
36.1466,11537,0.0006973568802
36.1482,11537,0.0006973568802
36.1482,11537,0.0006973568802
36.153,11537,0.0006973568802
36.153,11537,0.0006973568802
36.1546,11537,0.0006973568802
36.1546,11537,0.0006973568802
36.157,11536,0.0006973568802
36.157,11536,0.0006973568802
36.157,11535,0.0006973568802
36.161,11535,0.0006973568802
36.161,11535,0.0006973568802
36.1674,11534,0.0006973568802
36.1737,11534,0.0006973568802
36.1753,11534,0.0006973568802
36.1769,11533,0.0006973568802
36.1769,11533,0.0006973568802
36.1785,11533,0.0006973568802
36.1785,11533,0.0006973568802
36.1802,11533,0.0006973568802
36.1802,11533,0.0006973568802
36.185,11533,0.0006973568802
36.185,11533,0.0006973568802
36.185,11533,0.0006973568802
36.185,11532,0.0006973568802
36.1882,11531,0.0006973568802
36.1898,11531,0.0006973568802
36.1898,11531,0.0006973568802
36.19,11531,0.0006973568802
36.19,11531,0.0006973568802
36.1914,11531,0.0006973568802
36.197,11532,0.0006973568802
36.197,11532,0.0006973568802
36.1993,11532,0.0006973568802
36.2025,11531,0.0006973568802
36.2041,11531,0.0006973568802
36.2057,11532,0.0006973568802
36.2137,11532,0.0006973568802
36.2169,11532,0.0006973568802
36.2201,11531,0.0006973568802
36.2265,11529,0.0006973568802
36.2344,11530,0.0006973568802
36.24,11530,0.0006973568802
36.24,11530,0.0006973568802
36.24,11530,0.0006973568802
36.24,11529,0.0006973568802
36.244,11530,0.0006973568802
36.2456,11530,0.0006973568802
36.248,11530,0.0006973568802
36.2504,11530,0.0006973568802
36.252,11530,0.0006973568802
36.2536,11530,0.0006973568802
36.2552,11530,0.0006973568802
36.2552,11530,0.0006973568802
36.2584,11528,0.0006973568802
36.2599,11528,0.0006973568802
36.2631,11528,0.0006973568802
36.2663,11526,0.0006973568802
36.267,11526,0.0006973568802
36.267,11526,0.0006973568802
36.2695,11525,0.0006973568802
36.2711,11524,0.0006973568802
36.2727,11523,0.0006973568802
36.2743,11523,0.0006973568802
36.2743,11523,0.0006973568802
36.2759,11523,0.0006973568802
36.2759,11523,0.0006973568802
36.2775,11523,0.0006973568802
36.2791,11522,0.0006973568802
36.2807,11521,0.0006973568802
36.2823,11522,0.0006973568802
36.2855,11522,0.0006973568802
36.2886,11521,0.0006973568802
36.2902,11522,0.0006973568802
36.2918,11521,0.0006973568802
36.2918,11521,0.0006973568802
36.2934,11521,0.0006973568802
36.2934,11521,0.0006973568802
36.295,11521,0.0006973568802
36.295,11521,0.0006973568802
36.295,11520,0.0006973568802
36.2966,11521,0.0006973568802
36.2982,11521,0.0006973568802
36.2982,11521,0.0006973568802
36.3014,11522,0.0006973568802
36.303,11522,0.0006973568802
36.303,11522,0.0006973568802
36.3046,11521,0.0006973568802
36.306,11521,0.0006973568802
36.306,11521,0.0006973568802
36.306,11520,0.0006973568802
36.3078,11520,0.0006973568802
36.3094,11520,0.0006973568802
36.311,11519,0.0006973568802
36.3126,11519,0.0006973568802
36.3158,11520,0.0006973568802
36.3174,11519,0.0006973568802
36.3205,11520,0.0006973568802
36.325,11520,0.0006973568802
36.325,11520,0.0006973568802
36.325,11520,0.0006973568802
36.325,11520,0.0006973568802
36.327,11521,0.0006973568802
36.3333,11521,0.0006973568802
36.3349,11521,0.0006973568802
36.3365,11521,0.0006973568802
36.3381,11521,0.0006973568802
36.3429,11521,0.0006973568802
36.3477,11523,0.0006973568802
36.3477,11523,0.0006973568802
36.349,11522,0.0006973568802
36.35,11521,0.0006973568802
36.35,11521,0.0006973568802
36.3525,11521,0.0006973568802
36.3525,11521,0.0006973568802
36.3541,11520,0.0006973568802
36.3557,11521,0.0006973568802
36.3573,11521,0.0006973568802
36.3589,11521,0.0006973568802
36.3589,11521,0.0006973568802
36.3636,11520,0.0006973568802
36.3652,11520,0.0006973568802
36.3668,11519,0.0006973568802
36.37,11518,0.0006973568802
36.3716,11518,0.0006973568802
36.373,11518,0.0006973568802
36.378,11518,0.0006973568802
36.378,11518,0.0006973568802
36.378,11518,0.0006973568802
36.38,11517,0.0006973568802
36.38,11517,0.0006973568802
36.38,11517,0.0006973568802
36.3812,11517,0.0006973568802
36.382,11517,0.0006973568802
36.3844,11517,0.0006973568802
36.386,11517,0.0006973568802
36.386,11517,0.0006973568802
36.386,11518,0.0006973568802
36.3907,11517,0.0006973568802
36.3923,11518,0.0006973568802
36.3939,11518,0.0006973568802
36.3955,11518,0.0006973568802
36.3971,11518,0.0006973568802
36.3971,11518,0.0006973568802
36.4003,11519,0.0006973568802
36.4019,11518,0.0006973568802
36.4051,11518,0.0006973568802
36.406,11518,0.0006973568802
36.406,11518,0.0006973568802
36.406,11518,0.0006973568802
36.406,11518,0.0006973568802
36.4083,11517,0.0006973568802
36.4131,11515,0.0006973568802
36.4163,11516,0.0006973568802
36.4194,11517,0.0006973568802
36.4194,11517,0.0006973568802
36.4227,11517,0.0006973568802
36.4243,11517,0.0006973568802
36.4259,11517,0.0006973568802
36.427,11516,0.0006973568802
36.4291,11516,0.0006973568802
36.4307,11516,0.0006973568802
36.4387,11516,0.0006973568802
36.4403,11516,0.0006973568802
36.4449,11514,0.00062762119218
36.4449,11514,0.00062762119218
36.4464,11515,0.00062762119218
36.4493,11515,0.00062762119218
36.455,11515,0.00062762119218
36.4595,11514,0.00062762119218
36.461,11514,0.00062762119218
36.461,11514,0.00062762119218
36.4639,11514,0.00062762119218
36.465,11515,0.00062762119218
36.4668,11515,0.00062762119218
36.4682,11515,0.00062762119218
36.4682,11515,0.00062762119218
36.4697,11515,0.00062762119218
36.4769,11515,0.00062762119218
36.4827,11516,0.00062762119218
36.4842,11516,0.00062762119218
36.4857,11516,0.00062762119218
36.4857,11516,0.00062762119218
36.4871,11515,0.00062762119218
36.4894,11515,0.00062762119218
36.49,11516,0.00062762119218
36.49,11516,0.00062762119218
36.4924,11515,0.00062762119218
36.4924,11515,0.00062762119218
36.4938,11515,0.00062762119218
36.4938,11515,0.00062762119218
36.495,11515,0.00062762119218
36.495,11515,0.00062762119218
36.495,11515,0.00062762119218
36.4997,11515,0.00062762119218
36.5026,11514,0.00062762119218
36.504,11514,0.00062762119218
36.5055,11514,0.00062762119218
36.5069,11514,0.00062762119218
36.5084,11514,0.00062762119218
36.5084,11514,0.00062762119218
36.5098,11515,0.00062762119218
36.511,11515,0.00062762119218
36.511,11515,0.00062762119218
36.511,11515,0.00062762119218
36.5127,11515,0.00062762119218
36.5142,11514,0.00062762119218
36.5171,11515,0.00062762119218
36.5185,11515,0.00062762119218
36.5214,11515,0.00062762119218
36.5214,11515,0.00062762119218
36.522,11515,0.00062762119218
36.522,11515,0.00062762119218
36.522,11515,0.00062762119218
36.522,11515,0.00062762119218
36.5258,11515,0.00062762119218
36.5258,11515,0.00062762119218
36.5272,11516,0.00062762119218
36.5316,11517,0.00062762119218
36.5345,11517,0.00062762119218
36.536,11517,0.00062762119218
36.536,11516,0.00062762119218
36.536,11516,0.00062762119218
36.5403,11516,0.00062762119218
36.544,11517,0.00062762119218
36.544,11517,0.00062762119218
36.549,11517,0.00062762119218
36.549,11517,0.00062762119218
36.549,11517,0.00062762119218
36.5504,11517,0.00062762119218
36.5504,11517,0.00062762119218
36.551,11517,0.00062762119218
36.551,11517,0.00062762119218
36.551,11517,0.00062762119218
36.5548,11517,0.00062762119218
36.5563,11517,0.00062762119218
36.5563,11517,0.00062762119218
36.5592,11517,0.00062762119218
36.5606,11517,0.00062762119218
36.5621,11517,0.00062762119218
36.5621,11517,0.00062762119218
36.5635,11517,0.00062762119218
36.565034,11516,0.00062762119218
36.5664,11517,0.00062762119218
36.5693,11516,0.00062762119218
36.5737,11515,0.00062762119218
36.581,11516,0.00062762119218
36.5854,11516,0.00062762119218
36.5883,11514,0.00062762119218
36.5883,11514,0.00062762119218
36.597,11513,0.00062762119218
36.5985,11513,0.00062762119218
36.5999,11513,0.00062762119218
36.5999,11513,0.00062762119218
36.6014,11512,0.00062762119218
36.602,11512,0.00062762119218
36.602,11511,0.00062762119218
36.6043,11511,0.00062762119218
36.6058,11511,0.00062762119218
36.6072,11511,0.00062762119218
36.613,11511,0.00062762119218
36.613,11511,0.00062762119218
36.6145,11511,0.00062762119218
36.6174,11510,0.00062762119218
36.6232,11511,0.00062762119218
36.6232,11511,0.00062762119218
36.6247,11511,0.00062762119218
36.6247,11511,0.00062762119218
36.6261,11511,0.00062762119218
36.6276,11511,0.00062762119218
36.6305,11512,0.00062762119218
36.632,11512,0.00062762119218
36.6334,11512,0.00062762119218
36.6349,11512,0.00062762119218
36.6378,11512,0.00062762119218
36.6452,11514,0.00062762119218
36.6481,11514,0.00062762119218
36.651,11514,0.00062762119218
36.651,11514,0.00062762119218
36.651,11514,0.00062762119218
36.651,11514,0.00062762119218
36.6539,11514,0.00062762119218
36.6539,11514,0.00062762119218
36.6554,11514,0.00062762119218
36.6554,11514,0.00062762119218
36.6583,11513,0.00062762119218
36.661,11514,0.00062762119218
36.661,11514,0.00062762119218
36.661,11514,0.00062762119218
36.6627159999999,11515,0.00062762119218
36.6641,11514,0.00062762119218
36.6641,11514,0.00062762119218
36.6656,11514,0.00062762119218
36.667,11514,0.00062762119218
36.667,11514,0.00062762119218
36.667,11514,0.00062762119218
36.6699,11514,0.00062762119218
36.6699,11514,0.00062762119218
36.6714,11515,0.00062762119218
36.6728,11515,0.00062762119218
36.6743,11515,0.00062762119218
36.6757,11515,0.00062762119218
36.677,11515,0.00062762119218
36.677,11515,0.00062762119218
36.677,11515,0.00062762119218
36.6801,11515,0.00062762119218
36.6801,11515,0.00062762119218
36.6816,11516,0.00062762119218
36.683,11516,0.00062762119218
36.6845,11516,0.00062762119218
36.6888,11517,0.00062762119218
36.6888,11517,0.00062762119218
36.6917,11517,0.00062762119218
36.6932,11517,0.00062762119218
36.6932,11517,0.00062762119218
36.6947,11517,0.00062762119218
36.6961,11517,0.00062762119218
36.697,11516,0.00062762119218
36.697,11517,0.00062762119218
36.697,11517,0.00062762119218
36.697,11517,0.00062762119218
36.7,11517,0.00062762119218
36.7,11516,0.00062762119218
36.7,11516,0.00062762119218
36.7,11516,0.00062762119218
36.7,11516,0.00062762119218
36.7,11517,0.00062762119218
36.7078,11517,0.00062762119218
